employee_id,age,gender,years_at_company,job_role,monthly_income,work-life_balance,job_satisfaction,performance_rating,number_of_promotions,overtime,distance_from_home,education_level,marital_status,number_of_dependents,job_level,company_size,company_tenure,remote_work,leadership_opportunities,innovation_opportunities,company_reputation,employee_recognition,attrition
30564,52,Female,27,Technology,7658,3,2,4,2,No,21,Bachelor’s Degree,Single,0,Senior,Medium,60,No,No,No,2,1,Left
50123,52,Male,24,Education,3206,3,1,3,0,No,25,High School,Married,0,Mid,Large,69,No,Yes,No,3,2,Stayed
41228,18,Male,8,Education,3941,4,2,3,2,Yes,37,Bachelor’s Degree,Married,0,Mid,Medium,40,Yes,No,No,3,3,Stayed
32563,50,Male,24,Media,5402,3,3,4,0,No,65,High School,Married,3,Entry,Medium,42,No,No,No,3,1,Left
5925,59,Female,10,Technology,11911,4,2,2,0,Yes,49,Bachelor’s Degree,Married,3,Entry,Medium,74,No,No,No,3,4,Stayed
18930,31,Male,1,Healthcare,10013,2,2,4,1,No,91,High School,Married,0,Mid,Large,41,No,No,No,2,1,Left
32349,35,Male,13,Education,4046,3,2,4,1,No,55,Bachelor’s Degree,Married,0,Entry,Medium,43,No,No,No,1,3,Stayed
30769,57,Male,18,Finance,8447,3,4,3,2,No,35,Bachelor’s Degree,Married,2,Mid,Small,25,No,No,No,2,1,Left
40856,51,Male,38,Technology,8325,3,3,4,1,Yes,74,Bachelor’s Degree,Single,1,Entry,Small,70,No,No,No,2,2,Left
62230,55,Male,42,Technology,8987,4,4,3,0,Yes,53,High School,Married,0,Senior,Large,62,No,No,Yes,4,1,Stayed
41936,28,Male,4,Technology,6912,4,3,3,4,No,60,Bachelor’s Degree,Single,1,Senior,Small,23,No,No,No,2,1,Stayed
60560,40,Male,9,Healthcare,7862,2,2,4,0,No,89,Master’s Degree,Married,3,Entry,Medium,87,No,No,No,3,2,Left
51109,27,Male,15,Media,6108,3,3,4,1,No,39,Bachelor’s Degree,Married,0,Entry,Large,47,No,No,No,4,3,Stayed
8668,30,Female,4,Education,4426,3,3,2,0,Yes,90,Master’s Degree,Married,0,Entry,Small,52,No,No,Yes,3,1,Left
32259,47,Male,6,Technology,10043,2,3,3,1,Yes,54,High School,Divorced,2,Entry,Small,20,Yes,No,Yes,4,2,Left
33811,34,Male,19,Technology,10769,3,3,3,0,No,5,High School,Married,0,Entry,Small,31,No,No,No,1,2,Left
73178,44,Male,11,Technology,8225,3,1,4,0,No,27,Associate Degree,Married,0,Mid,Medium,59,No,No,No,2,1,Stayed
53488,19,Female,8,Education,4958,2,3,3,0,No,76,High School,Married,4,Senior,Medium,59,No,No,Yes,2,4,Left
42485,56,Male,9,Technology,7536,1,3,4,1,No,77,Associate Degree,Married,3,Mid,Medium,79,No,No,No,3,2,Stayed
59536,19,Male,11,Technology,9876,4,2,3,0,Yes,14,Bachelor’s Degree,Single,0,Mid,Medium,78,No,No,No,3,2,Stayed
56926,20,Male,9,Education,4565,2,2,4,0,Yes,65,Master’s Degree,Single,0,Entry,Large,44,No,No,No,3,4,Left
6189,59,Male,50,Healthcare,7504,4,3,3,1,No,80,Master’s Degree,Married,2,Senior,Small,62,No,No,No,3,2,Stayed
49966,31,Female,23,Healthcare,9204,2,1,3,0,Yes,25,Bachelor’s Degree,Single,3,Entry,Medium,30,Yes,No,No,3,3,Stayed
6791,59,Male,2,Technology,10908,3,3,3,1,No,53,High School,Married,2,Senior,Small,61,No,No,No,4,2,Stayed
73145,37,Female,21,Finance,8906,3,3,4,1,No,79,Master’s Degree,Married,0,Entry,Small,41,Yes,No,No,3,1,Stayed
41779,50,Male,9,Media,5807,4,3,3,0,Yes,52,Associate Degree,Divorced,0,Entry,Medium,68,Yes,No,No,2,1,Stayed
15821,52,Female,30,Healthcare,7621,4,3,1,2,No,59,Bachelor’s Degree,Married,3,Mid,Medium,58,No,No,No,3,4,Left
30672,18,Male,5,Media,5554,2,4,3,0,No,17,Associate Degree,Single,0,Entry,Small,40,No,No,Yes,3,1,Left
63528,40,Male,17,Finance,9270,3,1,1,0,No,48,Master’s Degree,Single,0,Senior,Large,75,No,No,Yes,2,2,Left
11745,32,Female,15,Media,5957,1,4,4,0,No,40,Bachelor’s Degree,Single,1,Mid,Small,88,No,No,No,2,2,Left
45627,29,Male,1,Technology,11203,3,2,4,1,No,85,Bachelor’s Degree,Married,4,Mid,Medium,35,No,No,No,1,3,Stayed
28488,45,Male,9,Healthcare,7933,1,3,2,1,Yes,2,Bachelor’s Degree,Divorced,2,Mid,Small,33,No,No,No,1,1,Left
53431,46,Female,14,Healthcare,8232,3,3,3,2,No,49,Associate Degree,Married,0,Entry,Medium,76,No,No,No,3,3,Stayed
60122,30,Female,2,Technology,8501,4,4,3,0,Yes,61,High School,Single,4,Senior,Large,23,No,No,No,3,3,Stayed
68628,38,Female,25,Media,6211,3,1,2,0,Yes,95,Master’s Degree,Married,0,Entry,Small,90,No,No,No,2,4,Left
51519,49,Male,19,Technology,7232,1,3,3,2,No,57,Associate Degree,Married,0,Entry,Large,80,No,No,No,3,2,Left
64352,42,Male,14,Finance,6333,3,4,4,0,No,28,Bachelor’s Degree,Single,3,Mid,Medium,69,No,No,No,3,3,Stayed
63150,21,Male,5,Healthcare,8224,1,3,3,2,Yes,56,PhD,Married,2,Entry,Small,55,No,No,No,3,2,Stayed
36142,35,Male,11,Finance,5711,2,3,4,0,No,91,High School,Divorced,1,Mid,Medium,67,Yes,No,No,2,1,Stayed
25688,24,Male,10,Education,3418,1,1,3,0,Yes,52,Master’s Degree,Single,1,Mid,Large,31,Yes,No,No,2,1,Left
7455,39,Male,20,Education,4622,3,3,3,0,No,57,High School,Single,3,Senior,Medium,43,No,Yes,No,2,2,Stayed
43942,54,Male,1,Healthcare,8243,4,4,2,0,No,66,Associate Degree,Single,1,Senior,Small,10,Yes,No,No,3,1,Stayed
50309,22,Female,14,Technology,9623,3,1,3,0,No,69,Bachelor’s Degree,Single,0,Entry,Medium,34,No,No,No,4,2,Left
57884,55,Male,37,Finance,4300,1,1,3,2,No,10,Associate Degree,Divorced,5,Mid,Medium,75,No,No,No,1,1,Stayed
4606,54,Female,1,Technology,10405,2,2,2,4,Yes,78,High School,Married,0,Entry,Small,41,No,No,No,3,4,Left
36854,59,Male,33,Finance,7775,2,3,3,0,No,18,Bachelor’s Degree,Married,1,Mid,Small,39,No,No,No,1,1,Left
39249,33,Female,12,Media,5176,2,4,3,0,No,12,Bachelor’s Degree,Married,0,Mid,Medium,27,Yes,No,No,3,2,Left
21094,48,Female,40,Healthcare,8461,3,3,3,0,No,33,Bachelor’s Degree,Divorced,0,Mid,Medium,97,Yes,No,Yes,3,2,Stayed
71787,52,Male,8,Media,5698,2,2,2,2,Yes,74,Bachelor’s Degree,Married,2,Senior,Small,37,No,No,No,3,1,Stayed
27240,43,Male,12,Media,5998,1,3,3,1,No,21,Master’s Degree,Single,0,Entry,Large,22,No,No,Yes,3,1,Left
45630,47,Male,3,Education,3493,3,2,3,2,No,43,Bachelor’s Degree,Single,1,Entry,Medium,78,No,No,No,1,1,Left
33310,46,Male,14,Technology,7709,2,2,3,2,No,35,Associate Degree,Divorced,1,Entry,Large,67,No,No,No,3,1,Stayed
17294,23,Female,9,Education,4362,3,3,3,0,No,59,Associate Degree,Divorced,0,Mid,Small,31,No,No,No,4,2,Left
66205,34,Male,11,Healthcare,7538,4,3,3,0,No,95,PhD,Married,1,Entry,Medium,84,No,No,No,1,3,Left
64421,49,Male,10,Technology,9395,2,3,3,0,No,86,Bachelor’s Degree,Married,1,Entry,Large,12,Yes,Yes,Yes,2,1,Stayed
35779,47,Male,27,Education,4010,3,3,3,1,Yes,14,High School,Divorced,1,Entry,Small,106,No,No,No,4,1,Stayed
47475,41,Female,14,Finance,9900,1,2,4,0,No,87,Associate Degree,Married,0,Senior,Medium,22,No,No,No,2,2,Stayed
71783,25,Male,8,Education,4359,2,4,2,2,No,75,Associate Degree,Married,3,Mid,Medium,35,No,No,Yes,3,1,Left
19067,46,Male,31,Education,5237,2,3,1,0,No,67,Bachelor’s Degree,Married,1,Mid,Medium,74,No,No,No,3,1,Left
27671,35,Male,1,Healthcare,9118,3,3,3,1,No,69,High School,Divorced,2,Mid,Small,17,No,No,No,3,1,Stayed
20509,22,Male,12,Media,6749,2,3,4,2,Yes,87,Associate Degree,Single,3,Entry,Large,53,No,No,Yes,1,1,Left
71107,49,Male,26,Finance,10171,4,3,3,0,No,87,Bachelor’s Degree,Married,1,Mid,Medium,34,No,No,No,2,3,Stayed
60138,59,Male,48,Media,6656,2,2,3,0,No,7,Master’s Degree,Married,2,Entry,Medium,106,No,No,No,3,1,Stayed
68312,29,Male,11,Finance,4406,2,2,2,0,No,24,Associate Degree,Divorced,4,Entry,Large,82,Yes,No,No,3,2,Stayed
47989,22,Male,5,Technology,7287,3,1,3,1,Yes,69,Associate Degree,Divorced,2,Mid,Small,77,No,No,No,4,4,Left
28737,49,Male,7,Technology,10946,2,3,2,1,Yes,51,Bachelor’s Degree,Single,1,Entry,Large,84,No,No,No,3,3,Left
67798,55,Male,38,Healthcare,6846,3,3,4,1,Yes,84,High School,Single,4,Senior,Medium,75,No,No,No,1,3,Stayed
57983,45,Female,23,Healthcare,5480,4,2,3,0,No,50,Associate Degree,Single,4,Mid,Medium,60,No,No,No,3,1,Stayed
48531,58,Female,4,Healthcare,7976,4,3,4,0,No,87,Associate Degree,Single,1,Entry,Medium,6,No,No,No,3,1,Left
5366,55,Female,40,Healthcare,7372,4,1,3,0,No,97,High School,Single,1,Senior,Small,104,No,No,No,3,1,Stayed
28212,54,Male,16,Education,4659,1,4,3,0,No,51,Bachelor’s Degree,Married,1,Entry,Medium,80,Yes,No,No,3,2,Stayed
54717,18,Female,8,Media,6240,3,3,4,1,No,66,Bachelor’s Degree,Married,4,Senior,Large,37,No,No,No,3,2,Stayed
67501,32,Female,12,Media,5925,3,3,4,1,No,52,Master’s Degree,Married,1,Mid,Medium,89,Yes,No,No,2,2,Stayed
59734,47,Male,10,Media,5654,2,4,2,1,No,27,Master’s Degree,Married,1,Mid,Small,38,No,No,Yes,3,1,Left
28245,34,Female,23,Education,5663,3,4,3,1,No,87,High School,Married,2,Mid,Medium,82,No,No,No,2,1,Left
46991,22,Male,14,Education,4249,4,4,3,1,Yes,61,High School,Married,2,Entry,Medium,15,No,No,No,3,3,Left
38498,38,Male,2,Education,4963,3,1,3,0,Yes,31,Master’s Degree,Single,5,Mid,Small,20,No,No,No,4,4,Left
56659,24,Male,14,Education,3640,2,3,1,0,No,17,Bachelor’s Degree,Married,0,Entry,Small,36,No,No,No,3,4,Stayed
35239,21,Male,8,Education,5816,2,1,4,0,No,58,Bachelor’s Degree,Divorced,2,Entry,Small,26,No,No,No,3,2,Left
52489,49,Female,9,Technology,9866,4,3,3,0,No,30,High School,Married,2,Entry,Large,15,No,No,Yes,3,1,Left
46812,50,Female,38,Healthcare,7402,2,3,3,0,No,95,Associate Degree,Married,0,Mid,Small,62,No,No,No,1,1,Stayed
30128,24,Male,3,Healthcare,8570,3,3,3,0,Yes,61,Associate Degree,Single,1,Entry,Medium,11,No,No,No,2,2,Left
57422,29,Female,11,Finance,9352,1,4,3,3,No,86,Bachelor’s Degree,Married,1,Mid,Small,54,No,Yes,No,4,3,Stayed
46986,40,Male,12,Healthcare,7121,2,3,3,1,Yes,91,Associate Degree,Married,0,Mid,Small,56,No,No,No,1,1,Left
46845,29,Female,18,Media,7123,2,4,3,2,Yes,13,Master’s Degree,Single,1,Mid,Medium,54,Yes,No,Yes,3,1,Left
48942,54,Male,23,Technology,12171,1,3,3,2,No,13,Associate Degree,Married,5,Mid,Medium,29,No,No,No,2,1,Stayed
5255,41,Male,7,Education,5662,2,2,2,1,No,80,Master’s Degree,Married,1,Mid,Small,13,No,No,No,1,2,Left
34198,25,Female,14,Finance,8206,1,3,4,3,No,95,Associate Degree,Married,0,Mid,Small,25,No,No,No,1,3,Stayed
10206,30,Male,2,Education,4280,4,3,2,2,No,51,High School,Married,1,Entry,Large,5,No,No,No,3,1,Left
58510,53,Male,45,Media,5825,3,2,3,0,No,20,Bachelor’s Degree,Married,2,Mid,Small,80,No,No,No,4,3,Stayed
72731,34,Male,22,Finance,9508,2,3,2,0,Yes,99,High School,Married,1,Entry,Medium,101,No,Yes,No,3,1,Stayed
20124,50,Male,17,Healthcare,7861,1,3,4,1,No,50,High School,Single,5,Mid,Medium,52,No,No,No,3,1,Stayed
50096,39,Female,12,Healthcare,9392,3,3,2,2,Yes,61,High School,Married,2,Entry,Medium,51,Yes,No,Yes,3,2,Left
54609,44,Female,30,Education,5942,3,3,3,0,Yes,51,PhD,Single,1,Mid,Small,35,Yes,No,No,2,1,Stayed
59408,58,Female,3,Technology,8323,2,3,4,1,No,2,Associate Degree,Married,3,Entry,Medium,67,No,No,No,4,1,Stayed
65112,38,Male,11,Healthcare,8685,1,3,3,1,No,52,Bachelor’s Degree,Single,0,Mid,Large,30,No,No,No,1,3,Left
37248,58,Female,29,Technology,9290,3,3,3,0,No,67,High School,Married,1,Entry,Small,59,No,No,No,4,2,Left
32512,30,Female,9,Education,4488,2,3,3,0,No,27,Master’s Degree,Married,4,Entry,Medium,63,No,No,No,1,3,Left
61755,41,Female,15,Education,4194,3,3,3,0,No,27,High School,Married,0,Mid,Small,52,Yes,No,No,3,2,Stayed
33891,27,Male,4,Finance,11238,3,2,3,0,No,45,Master’s Degree,Single,2,Mid,Medium,5,No,No,No,3,1,Stayed
35203,19,Male,11,Finance,7628,1,3,3,0,No,95,Master’s Degree,Married,0,Entry,Medium,30,Yes,No,Yes,3,2,Stayed
72567,56,Female,2,Media,5479,1,3,3,0,Yes,94,Associate Degree,Married,3,Mid,Medium,63,No,No,No,3,3,Stayed
18844,34,Male,13,Technology,7517,3,3,4,0,No,15,Associate Degree,Divorced,1,Mid,Small,18,No,No,No,4,3,Stayed
50592,44,Male,17,Healthcare,7256,1,3,3,1,Yes,20,Bachelor’s Degree,Divorced,0,Entry,Small,35,No,No,Yes,2,1,Stayed
22256,45,Female,12,Education,5650,2,3,3,2,No,41,High School,Married,0,Mid,Large,39,No,No,No,3,3,Stayed
68552,40,Female,6,Media,5600,1,3,3,2,Yes,66,Bachelor’s Degree,Married,4,Mid,Small,68,No,No,No,3,1,Left
69183,32,Male,1,Healthcare,8208,1,3,3,2,Yes,53,Master’s Degree,Married,3,Senior,Small,23,No,No,No,3,3,Left
59177,50,Male,38,Education,4775,2,4,3,0,No,77,Associate Degree,Married,3,Mid,Medium,111,No,No,No,1,3,Left
14182,58,Female,32,Healthcare,6952,2,3,4,2,Yes,12,High School,Married,2,Senior,Medium,110,Yes,No,No,1,2,Stayed
25886,50,Male,22,Education,4856,3,2,3,4,No,1,PhD,Single,3,Entry,Medium,81,No,No,No,1,2,Stayed
63974,38,Male,12,Technology,7824,2,3,3,0,No,69,Bachelor’s Degree,Married,4,Mid,Medium,70,No,No,No,3,2,Stayed
63386,36,Male,6,Media,5484,1,1,1,2,Yes,12,Bachelor’s Degree,Divorced,1,Mid,Small,29,No,No,No,3,1,Left
22216,32,Female,16,Education,3947,2,1,4,0,No,10,Master’s Degree,Married,3,Senior,Medium,94,No,No,No,4,3,Stayed
59360,20,Male,11,Education,5576,3,3,3,1,No,98,High School,Married,0,Senior,Small,56,No,No,No,3,1,Stayed
50399,57,Male,8,Finance,6364,3,2,3,1,No,96,Master’s Degree,Married,4,Entry,Large,33,No,No,No,4,3,Stayed
18305,48,Male,39,Media,6031,4,3,2,2,Yes,52,Associate Degree,Married,0,Entry,Medium,116,No,No,No,3,1,Left
36598,55,Female,3,Healthcare,6859,4,2,3,3,No,8,Associate Degree,Single,0,Entry,Medium,20,No,No,No,2,2,Stayed
24913,56,Female,8,Technology,11284,3,3,3,0,No,91,Master’s Degree,Married,1,Senior,Small,58,No,No,No,3,3,Stayed
26269,19,Female,5,Technology,9759,1,3,3,2,No,76,Bachelor’s Degree,Married,1,Mid,Medium,77,Yes,No,No,3,2,Stayed
51693,33,Female,1,Healthcare,6809,3,2,3,3,No,8,High School,Married,3,Senior,Small,69,No,No,Yes,4,1,Stayed
17720,30,Female,2,Media,5788,3,3,1,2,No,19,High School,Single,1,Entry,Small,31,Yes,No,No,3,1,Stayed
19778,44,Male,17,Education,4221,2,3,4,3,No,41,Bachelor’s Degree,Married,3,Senior,Medium,95,Yes,No,No,2,2,Stayed
44155,39,Male,24,Technology,5460,3,2,3,0,Yes,65,High School,Divorced,2,Mid,Medium,91,No,No,Yes,2,1,Stayed
65717,24,Male,6,Technology,8572,4,3,3,0,Yes,45,Bachelor’s Degree,Divorced,1,Entry,Small,26,No,No,No,3,1,Left
60412,25,Male,14,Finance,7215,2,2,3,0,No,62,Bachelor’s Degree,Married,2,Mid,Medium,39,No,No,No,3,1,Left
47892,48,Female,22,Technology,9116,2,3,3,0,No,53,Associate Degree,Divorced,3,Senior,Medium,96,No,No,No,3,1,Stayed
58894,27,Male,15,Healthcare,8626,3,3,2,1,No,85,High School,Divorced,0,Mid,Medium,30,No,No,No,1,3,Left
23298,23,Female,13,Media,5865,3,3,3,0,No,58,PhD,Single,2,Entry,Medium,37,Yes,No,No,3,1,Stayed
30911,58,Male,23,Media,6224,3,3,3,0,Yes,35,High School,Married,0,Entry,Large,63,Yes,No,No,2,1,Stayed
59493,58,Male,22,Healthcare,8196,3,3,3,1,Yes,67,Bachelor’s Degree,Single,1,Mid,Small,71,No,No,No,2,1,Stayed
17502,35,Female,8,Healthcare,6158,2,3,3,0,Yes,75,High School,Married,0,Entry,Small,85,No,No,No,3,1,Left
18685,30,Male,17,Finance,8586,1,2,3,0,No,45,PhD,Married,0,Entry,Small,46,No,No,No,3,4,Stayed
55954,25,Female,7,Media,5755,4,3,4,3,Yes,37,Associate Degree,Married,2,Mid,Small,39,No,No,Yes,3,1,Stayed
36529,22,Female,9,Technology,9835,3,2,3,2,No,80,Master’s Degree,Married,0,Entry,Medium,34,No,No,No,2,2,Stayed
22318,35,Male,12,Finance,5262,3,4,2,0,Yes,3,Associate Degree,Single,1,Entry,Medium,78,No,No,No,3,1,Left
62591,33,Female,7,Technology,9794,3,3,3,1,Yes,86,Associate Degree,Married,1,Mid,Small,19,No,No,No,3,1,Left
45130,56,Male,19,Healthcare,8501,2,3,3,3,No,67,Bachelor’s Degree,Married,0,Entry,Small,97,Yes,No,No,3,2,Stayed
8769,26,Female,18,Education,4716,3,2,4,3,No,80,Bachelor’s Degree,Married,3,Entry,Medium,78,Yes,No,No,3,2,Stayed
19474,29,Female,2,Technology,8322,3,3,1,4,No,1,Associate Degree,Married,4,Entry,Small,52,No,No,No,3,1,Left
38474,20,Female,5,Education,4295,2,3,2,0,Yes,43,Bachelor’s Degree,Married,1,Entry,Large,58,No,No,No,4,1,Left
227,56,Female,9,Media,6474,4,3,3,0,No,55,Associate Degree,Divorced,2,Entry,Small,12,No,No,No,3,1,Left
53652,47,Female,19,Media,5637,2,3,2,0,No,67,Master’s Degree,Married,1,Senior,Medium,36,No,No,No,4,1,Left
13578,55,Female,28,Media,5871,3,1,4,0,No,48,Bachelor’s Degree,Single,0,Entry,Medium,63,No,No,No,1,1,Left
21023,58,Male,8,Technology,9353,4,3,3,0,No,80,Master’s Degree,Married,0,Mid,Medium,23,Yes,No,No,2,1,Stayed
45053,53,Male,37,Media,6053,2,2,3,0,Yes,17,Associate Degree,Divorced,2,Entry,Small,68,No,No,Yes,3,2,Left
10849,24,Male,9,Education,3712,4,3,3,0,Yes,98,PhD,Divorced,2,Entry,Medium,63,No,No,Yes,3,2,Left
72176,29,Female,11,Media,6035,3,2,3,0,No,59,PhD,Married,1,Entry,Medium,46,Yes,No,No,1,2,Stayed
64751,59,Female,33,Finance,9671,2,3,3,0,No,10,Master’s Degree,Married,2,Mid,Small,46,Yes,No,Yes,2,1,Stayed
35944,46,Female,28,Technology,9454,2,2,2,2,No,27,Associate Degree,Single,0,Entry,Medium,42,No,No,No,4,3,Left
43280,44,Male,2,Technology,8667,2,3,3,1,No,26,Bachelor’s Degree,Married,3,Mid,Small,48,No,No,No,3,2,Stayed
64479,43,Male,18,Media,5553,3,3,3,0,No,64,Bachelor’s Degree,Married,2,Senior,Small,64,No,No,No,3,1,Stayed
46604,20,Female,8,Technology,8678,2,1,4,0,Yes,71,Associate Degree,Single,0,Senior,Medium,68,No,No,No,3,2,Left
50092,59,Male,44,Media,5624,3,3,3,0,No,93,Associate Degree,Married,0,Mid,Medium,50,No,No,No,3,1,Stayed
66576,38,Female,11,Healthcare,7765,3,2,4,2,No,29,Bachelor’s Degree,Married,0,Senior,Medium,51,No,No,No,3,1,Stayed
37646,46,Male,15,Technology,11343,2,4,4,2,No,58,Bachelor’s Degree,Married,0,Mid,Large,18,No,No,No,1,2,Left
51112,21,Female,9,Education,7046,1,3,3,0,Yes,38,Bachelor’s Degree,Single,1,Mid,Medium,15,Yes,No,No,1,2,Left
6579,26,Male,9,Technology,7782,4,3,3,2,Yes,45,PhD,Married,0,Mid,Medium,26,No,Yes,No,3,3,Stayed
56630,28,Male,5,Healthcare,8555,2,3,3,0,No,37,Master’s Degree,Divorced,2,Mid,Large,33,No,No,No,2,4,Left
39415,59,Male,9,Media,6205,4,3,4,0,No,97,High School,Married,0,Mid,Small,88,No,No,No,3,2,Stayed
46906,48,Female,37,Healthcare,8080,2,3,4,0,No,21,High School,Single,0,Entry,Medium,102,No,No,Yes,3,1,Left
43384,58,Male,47,Healthcare,8235,3,3,3,1,No,46,Master’s Degree,Married,1,Mid,Small,49,No,No,No,3,2,Stayed
36347,26,Male,15,Education,5010,2,2,3,0,Yes,65,High School,Single,0,Senior,Small,24,No,No,No,4,1,Left
13207,34,Female,19,Education,5048,3,3,2,0,No,92,Bachelor’s Degree,Divorced,5,Senior,Small,94,No,No,No,1,3,Stayed
6562,38,Female,6,Technology,7564,3,3,4,0,Yes,47,Master’s Degree,Married,3,Entry,Large,38,Yes,No,No,3,3,Stayed
33585,53,Female,20,Healthcare,7329,4,3,3,0,No,31,Master’s Degree,Divorced,0,Entry,Small,78,No,No,No,3,1,Stayed
64397,38,Female,16,Education,4560,3,3,2,1,Yes,47,Associate Degree,Married,0,Entry,Large,73,No,No,No,2,2,Left
23311,50,Male,23,Media,5933,3,4,3,2,Yes,41,High School,Married,0,Entry,Medium,72,No,No,No,3,3,Stayed
48464,26,Female,11,Technology,12472,2,1,3,0,Yes,27,Associate Degree,Married,0,Mid,Large,89,No,No,No,3,1,Left
8406,33,Male,17,Technology,9699,3,3,3,0,No,42,High School,Single,2,Mid,Small,60,No,No,Yes,2,2,Left
32339,52,Female,10,Technology,8974,3,3,3,2,Yes,49,Bachelor’s Degree,Married,0,Mid,Large,70,No,No,No,1,3,Stayed
66073,47,Male,13,Technology,12325,3,1,4,1,No,79,Bachelor’s Degree,Single,3,Entry,Medium,74,No,No,No,1,1,Left
44533,46,Male,16,Media,6261,1,3,3,0,Yes,99,High School,Married,4,Entry,Large,32,No,No,Yes,2,2,Stayed
56617,31,Male,20,Finance,10297,3,3,3,0,No,67,Associate Degree,Divorced,1,Mid,Small,21,No,No,No,3,1,Stayed
67679,32,Male,23,Finance,8392,2,4,3,0,Yes,26,Bachelor’s Degree,Single,3,Mid,Medium,28,No,No,No,3,2,Left
9382,36,Male,24,Healthcare,7217,3,3,3,1,No,93,Associate Degree,Married,0,Senior,Medium,56,No,No,No,3,1,Stayed
11249,55,Female,1,Healthcare,8450,3,3,3,1,No,83,Master’s Degree,Single,1,Senior,Small,73,Yes,Yes,No,3,1,Stayed
70453,53,Male,18,Media,5758,3,2,3,0,Yes,14,Associate Degree,Married,2,Entry,Medium,62,No,No,Yes,4,2,Stayed
62149,42,Male,17,Technology,9285,2,4,3,1,No,89,Master’s Degree,Divorced,2,Senior,Small,59,No,No,Yes,3,1,Left
17606,49,Female,6,Media,5895,2,3,3,0,No,97,Bachelor’s Degree,Single,3,Mid,Medium,18,No,No,No,3,1,Left
9121,37,Female,29,Education,3594,3,3,2,0,No,33,Master’s Degree,Single,0,Entry,Large,85,No,No,No,3,1,Left
64785,51,Male,30,Finance,6476,2,2,3,1,Yes,79,Associate Degree,Single,1,Mid,Small,51,No,No,No,3,1,Stayed
74027,21,Male,11,Media,5583,3,4,2,0,No,91,Master’s Degree,Divorced,4,Mid,Medium,55,No,No,No,4,2,Stayed
43817,23,Female,7,Education,2912,1,4,1,0,No,64,Bachelor’s Degree,Married,0,Mid,Large,74,No,No,No,3,2,Left
71425,32,Male,9,Media,6187,3,1,3,0,Yes,66,Master’s Degree,Single,1,Entry,Small,50,No,No,No,1,1,Left
46395,33,Female,4,Technology,10027,2,1,3,0,No,82,High School,Single,0,Entry,Medium,55,No,No,No,3,2,Left
73204,40,Female,26,Education,2566,4,3,3,0,Yes,85,Associate Degree,Married,2,Mid,Medium,28,No,No,Yes,3,4,Stayed
56670,27,Female,15,Healthcare,7475,3,1,2,0,Yes,98,Associate Degree,Married,3,Mid,Large,86,No,No,No,3,3,Stayed
53687,58,Male,14,Education,4717,3,3,3,0,No,36,Associate Degree,Married,1,Senior,Small,26,Yes,No,No,4,2,Stayed
13018,46,Male,20,Education,5134,4,3,4,0,Yes,4,High School,Married,1,Entry,Medium,59,No,Yes,No,3,3,Stayed
6947,53,Female,14,Healthcare,7899,2,3,2,0,No,87,Master’s Degree,Married,0,Entry,Medium,21,No,No,No,3,1,Left
44575,40,Female,28,Education,3775,2,3,3,1,No,53,Bachelor’s Degree,Single,1,Mid,Small,37,No,No,No,3,2,Left
54836,49,Male,32,Technology,9495,1,3,3,0,No,28,Associate Degree,Single,1,Mid,Medium,109,No,No,No,3,2,Left
71361,24,Female,2,Education,4846,2,3,4,3,Yes,67,Master’s Degree,Single,1,Mid,Small,78,No,No,No,3,1,Left
1363,49,Female,28,Finance,10002,2,2,3,0,Yes,92,High School,Married,3,Mid,Large,40,No,No,No,1,1,Stayed
62126,50,Female,40,Healthcare,8761,4,3,4,2,No,94,Bachelor’s Degree,Single,3,Entry,Large,58,No,No,No,1,3,Left
17173,24,Male,1,Media,5918,4,3,3,0,No,94,Associate Degree,Single,0,Entry,Medium,43,No,No,No,1,1,Left
43245,59,Male,14,Finance,7558,3,3,2,0,Yes,80,High School,Divorced,0,Senior,Small,80,No,No,No,3,2,Stayed
23002,59,Male,21,Media,5592,3,4,2,0,No,16,Master’s Degree,Married,2,Mid,Medium,65,No,No,Yes,1,3,Stayed
72506,28,Male,1,Media,6721,3,3,2,3,No,31,High School,Single,5,Mid,Large,59,No,No,No,2,1,Stayed
64559,23,Female,11,Healthcare,7483,3,3,3,1,Yes,33,Associate Degree,Married,1,Mid,Medium,74,Yes,Yes,No,3,2,Stayed
68454,28,Male,18,Education,4699,2,4,4,2,No,83,Associate Degree,Married,2,Entry,Small,88,No,No,No,3,1,Left
17704,58,Female,4,Healthcare,7322,4,3,3,0,No,96,Associate Degree,Married,0,Mid,Medium,14,No,No,No,1,1,Left
39066,35,Male,15,Media,6134,4,3,4,0,No,48,High School,Married,3,Mid,Medium,36,No,Yes,No,3,3,Stayed
2363,41,Female,26,Technology,9427,1,3,3,0,No,83,Associate Degree,Single,0,Senior,Small,105,No,No,No,1,2,Left
54564,31,Male,13,Technology,7131,3,4,3,0,Yes,82,Associate Degree,Married,4,Senior,Medium,31,No,No,No,3,3,Stayed
28945,23,Female,1,Education,4366,3,3,2,1,Yes,68,Master’s Degree,Single,2,Entry,Small,30,No,No,No,2,1,Left
70414,48,Male,21,Finance,7280,1,1,3,2,No,42,Bachelor’s Degree,Married,3,Senior,Medium,74,No,No,No,3,2,Stayed
14913,19,Female,9,Media,6414,2,4,3,0,Yes,50,High School,Married,1,Entry,Medium,51,No,No,No,3,1,Left
